               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.028539,            0.020404,                   0,             0.98431,             0.95402,             0.98417,             0.76465,            0.020463,             0.01049,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.029222,            0.020723,                   0,              0.9856,             0.96552,             0.98383,             0.71058,            0.026779,            0.010807,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,              0.0311,             0.02222,                   0,             0.96162,             0.98851,             0.98416,             0.78476,            0.017575,            0.010563,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.025076,            0.018912,                   0,             0.97578,             0.98851,             0.98488,             0.75913,            0.021442,            0.010439,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.028206,            0.019447,                   0,             0.98845,             0.98344,             0.98528,             0.72222,            0.024541,            0.010801,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.028527,            0.020116,                   0,             0.97725,             0.98736,             0.98485,             0.73673,            0.025096,              0.0109,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.029434,            0.021808,                   0,             0.98539,             0.96552,              0.9842,              0.7626,            0.020373,            0.010424,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.028088,            0.020194,                   0,             0.97696,             0.97467,             0.98401,             0.76115,            0.018284,            0.010563,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026587,            0.021046,                   0,             0.98789,             0.96552,             0.98466,             0.73744,            0.020619,            0.010151,                   0,            0.005644,            0.005644,            0.005644
                  90,             0.02692,            0.019151,                   0,             0.97726,             0.98814,             0.98472,             0.67616,            0.023901,            0.010679,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.030935,            0.020465,                   0,             0.98846,             0.98487,             0.98529,             0.74837,            0.019362,            0.010437,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.026765,            0.020544,                   0,             0.97712,             0.98196,             0.98087,             0.73577,            0.018096,            0.010283,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026709,            0.019491,                   0,             0.97456,             0.98851,             0.98343,             0.75044,            0.020728,             0.01038,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.028293,            0.020733,                   0,             0.97003,             0.97701,             0.98427,             0.72637,            0.025373,            0.010681,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.029125,             0.01946,                   0,             0.98831,             0.97217,             0.98526,             0.79803,            0.017615,           0.0098495,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.026519,            0.020287,                   0,             0.96592,             0.97748,              0.9851,             0.79091,            0.018608,           0.0098457,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025508,            0.017501,                   0,             0.97608,             0.98851,             0.98528,             0.71825,             0.01986,           0.0099354,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.027072,             0.01926,                   0,             0.96426,             0.98851,             0.98469,              0.7399,            0.022114,            0.010267,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.029671,            0.019193,                   0,             0.98323,             0.98851,             0.98504,             0.77555,            0.018787,           0.0098286,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.027701,            0.019259,                   0,             0.98851,             0.98847,             0.98539,             0.79234,            0.018712,           0.0095634,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.024008,            0.019226,                   0,             0.97511,             0.98851,             0.98524,             0.75913,            0.018122,           0.0095978,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.025461,            0.016513,                   0,             0.98681,             0.98851,             0.98549,             0.68668,            0.022882,            0.010246,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.026503,            0.019552,                   0,             0.98659,             0.98851,             0.98548,             0.81657,            0.015969,           0.0094528,                   0,            0.004951,            0.004951,            0.004951
                 104,             0.02609,            0.018196,                   0,             0.99791,             0.97701,             0.98556,             0.79378,            0.016358,           0.0094032,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025443,            0.019674,                   0,              0.9969,             0.97701,             0.98552,             0.79481,            0.018082,           0.0094452,                   0,            0.004852,            0.004852,            0.004852
                 106,             0.02567,            0.018965,                   0,             0.99977,             0.97701,             0.98533,             0.76133,            0.019734,           0.0099354,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.026986,            0.018755,                   0,             0.98849,             0.98717,             0.98489,             0.78567,             0.01788,            0.010178,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.024121,             0.01797,                   0,             0.96749,             0.96552,             0.98394,             0.77088,            0.017742,            0.010218,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.023415,            0.017882,                   0,              0.9763,             0.97701,             0.98331,             0.75414,            0.019219,            0.012005,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.024416,              0.0176,                   0,             0.97713,             0.98236,             0.98485,             0.76249,             0.02093,           0.0099831,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.025274,             0.01825,                   0,              0.9885,             0.98809,             0.98508,             0.80895,            0.015506,           0.0093002,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.024408,            0.018422,                   0,             0.98835,             0.97479,             0.98474,             0.78775,             0.01695,           0.0098686,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.023571,            0.017615,                   0,             0.97698,             0.97578,             0.98439,             0.80164,            0.017635,           0.0097866,                   0,            0.004456,            0.004456,            0.004456
                 114,             0.02382,            0.017963,                   0,             0.97724,             0.98698,              0.9848,             0.76785,            0.021468,           0.0098324,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.025576,            0.018192,                   0,             0.97279,             0.98851,             0.98493,             0.82523,            0.015427,           0.0090551,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.023638,            0.018061,                   0,             0.97886,             0.98851,              0.9852,             0.80093,            0.016093,           0.0090542,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.023177,            0.017051,                   0,             0.97568,             0.98851,             0.98521,               0.828,            0.017153,           0.0091114,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.021694,            0.017433,                   0,             0.98817,             0.98851,             0.98533,             0.82203,            0.015737,           0.0088501,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.022277,            0.018107,                   0,             0.97725,             0.98749,             0.98506,              0.8066,            0.015405,           0.0090265,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.023249,            0.017292,                   0,             0.99801,             0.97701,             0.98566,             0.81783,            0.015887,           0.0089722,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.022482,            0.017435,                   0,             0.98848,             0.98634,             0.98546,             0.75355,            0.020013,           0.0095844,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.024134,            0.018908,                   0,             0.98823,             0.98851,             0.98547,             0.80078,            0.016567,           0.0091362,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.023066,            0.017372,                   0,             0.98817,             0.97701,             0.98547,             0.80771,            0.015535,           0.0090313,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.023244,            0.017879,                   0,             0.98849,             0.98686,             0.98557,             0.82017,            0.014774,            0.008913,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.022235,            0.017652,                   0,             0.98847,             0.98518,             0.98559,              0.8296,             0.01469,           0.0088282,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.021216,            0.016075,                   0,             0.98655,             0.98851,             0.98564,             0.80524,            0.015869,           0.0089312,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.023561,            0.019075,                   0,             0.98753,             0.98851,             0.98564,             0.80683,            0.015692,           0.0087538,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.022742,            0.018115,                   0,             0.97564,             0.98851,             0.98552,             0.83218,            0.014232,           0.0085859,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.022727,            0.018426,                   0,             0.98609,             0.98851,             0.98555,             0.80652,            0.015586,           0.0086632,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.021408,            0.016278,                   0,             0.98696,             0.98851,             0.98554,             0.76985,            0.016883,           0.0088921,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023546,            0.017625,                   0,             0.98849,             0.98744,             0.98562,             0.83792,            0.014017,           0.0085745,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.020779,            0.017985,                   0,             0.98587,             0.98851,             0.98528,             0.82903,             0.01437,           0.0087175,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.021057,            0.018314,                   0,             0.98649,             0.98851,             0.98563,             0.82819,             0.01679,           0.0089073,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.021695,            0.017229,                   0,             0.98685,             0.98851,             0.98579,             0.81021,            0.017589,           0.0089855,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.023474,            0.018233,                   0,             0.98694,             0.98851,              0.9858,             0.83933,            0.013897,           0.0086689,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.020533,            0.017209,                   0,             0.98622,             0.98851,              0.9858,             0.82016,            0.016548,           0.0090828,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.020922,            0.017818,                   0,             0.98387,             0.98851,             0.98572,             0.82178,            0.016861,           0.0090942,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.020875,            0.015836,                   0,             0.98647,             0.98851,             0.98572,             0.80239,            0.018238,            0.009201,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.021868,            0.015115,                   0,             0.98668,             0.98851,             0.98591,             0.85214,            0.013119,           0.0085554,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.019543,            0.017556,                   0,             0.98703,             0.98851,             0.98587,             0.83471,            0.013964,           0.0086355,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.020333,            0.015939,                   0,             0.98681,             0.98851,             0.98581,             0.82543,            0.014601,           0.0087748,                   0,             0.00307,             0.00307,             0.00307
